 0.9260000E+00 -0.6244080E+00 -0.1783063E+00 -0.1070885E+01 -0.9909700E+00  0.3314356E+00  0.1170161E+00  0.3348815E+00  0.3282085E+00  0.1525752E+00 -0.2892767E+00 -0.8664404E+00  0.2485972E+00
 0.9280000E+00 -0.6244542E+00 -0.1783222E+00 -0.1070935E+01 -0.9910221E+00  0.3314627E+00  0.1170257E+00  0.3349205E+00  0.3282467E+00  0.1525929E+00 -0.2893120E+00 -0.8665239E+00  0.2486263E+00
 0.9300000E+00 -0.6244999E+00 -0.1783380E+00 -0.1070984E+01 -0.9910738E+00  0.3314896E+00  0.1170352E+00  0.3349592E+00  0.3282846E+00  0.1526106E+00 -0.2893470E+00 -0.8666070E+00  0.2486552E+00
 0.9320000E+00 -0.6245453E+00 -0.1783536E+00 -0.1071033E+01 -0.9911249E+00  0.3315163E+00  0.1170446E+00  0.3349976E+00  0.3283222E+00  0.1526280E+00 -0.2893818E+00 -0.8666895E+00  0.2486838E+00
 0.9340000E+00 -0.6245904E+00 -0.1783691E+00 -0.1071081E+01 -0.9911756E+00  0.3315428E+00  0.1170540E+00  0.3350357E+00  0.3283596E+00  0.1526453E+00 -0.2894164E+00 -0.8667715E+00  0.2487123E+00
 0.9360000E+00 -0.6246350E+00 -0.1783845E+00 -0.1071129E+01 -0.9912258E+00  0.3315690E+00  0.1170633E+00  0.3350735E+00  0.3283966E+00  0.1526625E+00 -0.2894507E+00 -0.8668529E+00  0.2487405E+00
 0.9380000E+00 -0.6246793E+00 -0.1783998E+00 -0.1071176E+01 -0.9912755E+00  0.3315951E+00  0.1170725E+00  0.3351110E+00  0.3284334E+00  0.1526795E+00 -0.2894848E+00 -0.8669339E+00  0.2487685E+00
 0.9400000E+00 -0.6247233E+00 -0.1784150E+00 -0.1071223E+01 -0.9913248E+00  0.3316209E+00  0.1170816E+00  0.3351482E+00  0.3284699E+00  0.1526964E+00 -0.2895186E+00 -0.8670143E+00  0.2487962E+00
 0.9420000E+00 -0.6247668E+00 -0.1784301E+00 -0.1071269E+01 -0.9913736E+00  0.3316466E+00  0.1170907E+00  0.3351851E+00  0.3285060E+00  0.1527131E+00 -0.2895522E+00 -0.8670942E+00  0.2488238E+00
 0.9440000E+00 -0.6248101E+00 -0.1784450E+00 -0.1071315E+01 -0.9914219E+00  0.3316720E+00  0.1170997E+00  0.3352217E+00  0.3285420E+00  0.1527297E+00 -0.2895855E+00 -0.8671736E+00  0.2488511E+00
 0.9460000E+00 -0.6248529E+00 -0.1784599E+00 -0.1071361E+01 -0.9914698E+00  0.3316972E+00  0.1171086E+00  0.3352581E+00  0.3285776E+00  0.1527462E+00 -0.2896186E+00 -0.8672525E+00  0.2488782E+00
 0.9480000E+00 -0.6248954E+00 -0.1784746E+00 -0.1071406E+01 -0.9915173E+00  0.3317222E+00  0.1171174E+00  0.3352942E+00  0.3286129E+00  0.1527625E+00 -0.2896514E+00 -0.8673309E+00  0.2489050E+00
 0.9500000E+00 -0.6249375E+00 -0.1784892E+00 -0.1071450E+01 -0.9915643E+00  0.3317470E+00  0.1171262E+00  0.3353299E+00  0.3286480E+00  0.1527786E+00 -0.2896840E+00 -0.8674088E+00  0.2489317E+00
 0.9520000E+00 -0.6249793E+00 -0.1785036E+00 -0.1071494E+01 -0.9916109E+00  0.3317716E+00  0.1171349E+00  0.3353654E+00  0.3286828E+00  0.1527947E+00 -0.2897164E+00 -0.8674862E+00  0.2489581E+00
 0.9540000E+00 -0.6250207E+00 -0.1785180E+00 -0.1071538E+01 -0.9916570E+00  0.3317959E+00  0.1171435E+00  0.3354006E+00  0.3287173E+00  0.1528105E+00 -0.2897485E+00 -0.8675631E+00  0.2489844E+00
 0.9560000E+00 -0.6250618E+00 -0.1785322E+00 -0.1071581E+01 -0.9917027E+00  0.3318201E+00  0.1171520E+00  0.3354356E+00  0.3287515E+00  0.1528263E+00 -0.2897804E+00 -0.8676395E+00  0.2490104E+00
 0.9580000E+00 -0.6251025E+00 -0.1785464E+00 -0.1071624E+01 -0.9917480E+00  0.3318441E+00  0.1171605E+00  0.3354702E+00  0.3287855E+00  0.1528419E+00 -0.2898121E+00 -0.8677154E+00  0.2490361E+00
 0.9600000E+00 -0.6251429E+00 -0.1785604E+00 -0.1071667E+01 -0.9917928E+00  0.3318678E+00  0.1171689E+00  0.3355046E+00  0.3288191E+00  0.1528573E+00 -0.2898435E+00 -0.8677908E+00  0.2490617E+00
 0.9620000E+00 -0.6251829E+00 -0.1785743E+00 -0.1071709E+01 -0.9918373E+00  0.3318913E+00  0.1171772E+00  0.3355386E+00  0.3288525E+00  0.1528727E+00 -0.2898746E+00 -0.8678657E+00  0.2490871E+00
 0.9640000E+00 -0.6252225E+00 -0.1785880E+00 -0.1071750E+01 -0.9918813E+00  0.3319147E+00  0.1171854E+00  0.3355724E+00  0.3288856E+00  0.1528878E+00 -0.2899056E+00 -0.8679402E+00  0.2491122E+00
 0.9660000E+00 -0.6252618E+00 -0.1786017E+00 -0.1071791E+01 -0.9919249E+00  0.3319378E+00  0.1171936E+00  0.3356059E+00  0.3289185E+00  0.1529029E+00 -0.2899363E+00 -0.8680141E+00  0.2491371E+00
 0.9680000E+00 -0.6253007E+00 -0.1786152E+00 -0.1071832E+01 -0.9919681E+00  0.3319607E+00  0.1172016E+00  0.3356392E+00  0.3289511E+00  0.1529178E+00 -0.2899668E+00 -0.8680876E+00  0.2491618E+00
 0.9700000E+00 -0.6253393E+00 -0.1786286E+00 -0.1071873E+01 -0.9920109E+00  0.3319834E+00  0.1172097E+00  0.3356722E+00  0.3289834E+00  0.1529325E+00 -0.2899970E+00 -0.8681607E+00  0.2491863E+00
 0.9720000E+00 -0.6253776E+00 -0.1786420E+00 -0.1071913E+01 -0.9920533E+00  0.3320059E+00  0.1172176E+00  0.3357048E+00  0.3290154E+00  0.1529472E+00 -0.2900270E+00 -0.8682332E+00  0.2492106E+00
 0.9740000E+00 -0.6254155E+00 -0.1786551E+00 -0.1071952E+01 -0.9920953E+00  0.3320282E+00  0.1172254E+00  0.3357373E+00  0.3290472E+00  0.1529616E+00 -0.2900568E+00 -0.8683053E+00  0.2492347E+00
 0.9760000E+00 -0.6254530E+00 -0.1786682E+00 -0.1071991E+01 -0.9921369E+00  0.3320503E+00  0.1172332E+00  0.3357694E+00  0.3290787E+00  0.1529760E+00 -0.2900863E+00 -0.8683769E+00  0.2492585E+00
 0.9780000E+00 -0.6254902E+00 -0.1786812E+00 -0.1072030E+01 -0.9921781E+00  0.3320721E+00  0.1172409E+00  0.3358013E+00  0.3291099E+00  0.1529902E+00 -0.2901156E+00 -0.8684481E+00  0.2492822E+00
 0.9800000E+00 -0.6255271E+00 -0.1786940E+00 -0.1072069E+01 -0.9922190E+00  0.3320938E+00  0.1172486E+00  0.3358329E+00  0.3291408E+00  0.1530043E+00 -0.2901447E+00 -0.8685188E+00  0.2493056E+00
 0.9820000E+00 -0.6255636E+00 -0.1787067E+00 -0.1072107E+01 -0.9922594E+00  0.3321153E+00  0.1172561E+00  0.3358642E+00  0.3291715E+00  0.1530182E+00 -0.2901736E+00 -0.8685890E+00  0.2493289E+00
 0.9840000E+00 -0.6255998E+00 -0.1787193E+00 -0.1072145E+01 -0.9922995E+00  0.3321365E+00  0.1172636E+00  0.3358952E+00  0.3292020E+00  0.1530321E+00 -0.2902022E+00 -0.8686588E+00  0.2493519E+00
 0.9860000E+00 -0.6256356E+00 -0.1787318E+00 -0.1072182E+01 -0.9923392E+00  0.3321576E+00  0.1172710E+00  0.3359260E+00  0.3292321E+00  0.1530457E+00 -0.2902306E+00 -0.8687281E+00  0.2493747E+00
 0.9880000E+00 -0.6256711E+00 -0.1787442E+00 -0.1072219E+01 -0.9923785E+00  0.3321784E+00  0.1172783E+00  0.3359565E+00  0.3292621E+00  0.1530593E+00 -0.2902588E+00 -0.8687970E+00  0.2493973E+00
 0.9900000E+00 -0.6257062E+00 -0.1787564E+00 -0.1072256E+01 -0.9924175E+00  0.3321990E+00  0.1172856E+00  0.3359868E+00  0.3292917E+00  0.1530727E+00 -0.2902867E+00 -0.8688654E+00  0.2494197E+00
 0.9920000E+00 -0.6257411E+00 -0.1787686E+00 -0.1072292E+01 -0.9924561E+00  0.3322195E+00  0.1172928E+00  0.3360168E+00  0.3293211E+00  0.1530860E+00 -0.2903145E+00 -0.8689334E+00  0.2494420E+00
 0.9940000E+00 -0.6257755E+00 -0.1787806E+00 -0.1072328E+01 -0.9924943E+00  0.3322397E+00  0.1172999E+00  0.3360465E+00  0.3293502E+00  0.1530991E+00 -0.2903420E+00 -0.8690009E+00  0.2494640E+00
 0.9960000E+00 -0.6258097E+00 -0.1787925E+00 -0.1072364E+01 -0.9925322E+00  0.3322597E+00  0.1173069E+00  0.3360760E+00  0.3293791E+00  0.1531121E+00 -0.2903693E+00 -0.8690680E+00  0.2494858E+00
 0.9980000E+00 -0.6258435E+00 -0.1788043E+00 -0.1072399E+01 -0.9925697E+00  0.3322795E+00  0.1173139E+00  0.3361052E+00  0.3294077E+00  0.1531250E+00 -0.2903964E+00 -0.8691347E+00  0.2495074E+00
 0.1000000E+01 -0.6258770E+00 -0.1788159E+00 -0.1072434E+01 -0.9926068E+00  0.3322991E+00  0.1173208E+00  0.3361341E+00  0.3294361E+00  0.1531378E+00 -0.2904232E+00 -0.8692009E+00  0.2495288E+00
 0.1002000E+01 -0.6259101E+00 -0.1788275E+00 -0.1072469E+01 -0.9926437E+00  0.3323186E+00  0.1173276E+00  0.3361628E+00  0.3294642E+00  0.1531504E+00 -0.2904499E+00 -0.8692667E+00  0.2495500E+00
 0.1004000E+01 -0.6259429E+00 -0.1788389E+00 -0.1072504E+01 -0.9926801E+00  0.3323378E+00  0.1173343E+00  0.3361913E+00  0.3294921E+00  0.1531629E+00 -0.2904763E+00 -0.8693320E+00  0.2495710E+00
 0.1006000E+01 -0.6259754E+00 -0.1788503E+00 -0.1072538E+01 -0.9927163E+00  0.3323568E+00  0.1173410E+00  0.3362195E+00  0.3295197E+00  0.1531753E+00 -0.2905025E+00 -0.8693970E+00  0.2495918E+00
 0.1008000E+01 -0.6260076E+00 -0.1788615E+00 -0.1072571E+01 -0.9927521E+00  0.3323756E+00  0.1173476E+00  0.3362474E+00  0.3295470E+00  0.1531875E+00 -0.2905285E+00 -0.8694615E+00  0.2496125E+00
 0.1010000E+01 -0.6260394E+00 -0.1788726E+00 -0.1072605E+01 -0.9927875E+00  0.3323942E+00  0.1173541E+00  0.3362751E+00  0.3295741E+00  0.1531996E+00 -0.2905543E+00 -0.8695256E+00  0.2496329E+00
 0.1012000E+01 -0.6260709E+00 -0.1788836E+00 -0.1072638E+01 -0.9928226E+00  0.3324126E+00  0.1173605E+00  0.3363025E+00  0.3296010E+00  0.1532116E+00 -0.2905798E+00 -0.8695892E+00  0.2496531E+00
 0.1014000E+01 -0.6261021E+00 -0.1788944E+00 -0.1072671E+01 -0.9928574E+00  0.3324308E+00  0.1173669E+00  0.3363296E+00  0.3296276E+00  0.1532235E+00 -0.2906052E+00 -0.8696525E+00  0.2496732E+00
 0.1016000E+01 -0.6261329E+00 -0.1789052E+00 -0.1072703E+01 -0.9928919E+00  0.3324488E+00  0.1173732E+00  0.3363566E+00  0.3296540E+00  0.1532352E+00 -0.2906303E+00 -0.8697153E+00  0.2496930E+00
 0.1018000E+01 -0.6261635E+00 -0.1789158E+00 -0.1072736E+01 -0.9929260E+00  0.3324666E+00  0.1173794E+00  0.3363833E+00  0.3296802E+00  0.1532469E+00 -0.2906553E+00 -0.8697777E+00  0.2497127E+00
 0.1020000E+01 -0.6261937E+00 -0.1789264E+00 -0.1072768E+01 -0.9929599E+00  0.3324842E+00  0.1173856E+00  0.3364097E+00  0.3297061E+00  0.1532584E+00 -0.2906800E+00 -0.8698397E+00  0.2497322E+00
 0.1022000E+01 -0.6262236E+00 -0.1789368E+00 -0.1072799E+01 -0.9929934E+00  0.3325016E+00  0.1173917E+00  0.3364359E+00  0.3297317E+00  0.1532697E+00 -0.2907046E+00 -0.8699013E+00  0.2497514E+00
 0.1024000E+01 -0.6262531E+00 -0.1789471E+00 -0.1072831E+01 -0.9930266E+00  0.3325188E+00  0.1173977E+00  0.3364618E+00  0.3297571E+00  0.1532810E+00 -0.2907289E+00 -0.8699625E+00  0.2497705E+00
 0.1026000E+01 -0.6262824E+00 -0.1789573E+00 -0.1072862E+01 -0.9930594E+00  0.3325359E+00  0.1174037E+00  0.3364875E+00  0.3297823E+00  0.1532921E+00 -0.2907530E+00 -0.8700232E+00  0.2497895E+00
 0.1028000E+01 -0.6263113E+00 -0.1789673E+00 -0.1072893E+01 -0.9930920E+00  0.3325527E+00  0.1174095E+00  0.3365130E+00  0.3298073E+00  0.1533031E+00 -0.2907769E+00 -0.8700836E+00  0.2498082E+00
 0.1030000E+01 -0.6263400E+00 -0.1789773E+00 -0.1072923E+01 -0.9931243E+00  0.3325693E+00  0.1174153E+00  0.3365382E+00  0.3298320E+00  0.1533140E+00 -0.2908007E+00 -0.8701436E+00  0.2498267E+00
 0.1032000E+01 -0.6263683E+00 -0.1789872E+00 -0.1072953E+01 -0.9931562E+00  0.3325857E+00  0.1174211E+00  0.3365632E+00  0.3298565E+00  0.1533248E+00 -0.2908242E+00 -0.8702031E+00  0.2498451E+00
 0.1034000E+01 -0.6263963E+00 -0.1789969E+00 -0.1072983E+01 -0.9931879E+00  0.3326020E+00  0.1174267E+00  0.3365880E+00  0.3298807E+00  0.1533355E+00 -0.2908475E+00 -0.8702623E+00  0.2498633E+00
 0.1036000E+01 -0.6264240E+00 -0.1790065E+00 -0.1073013E+01 -0.9932193E+00  0.3326180E+00  0.1174323E+00  0.3366125E+00  0.3299048E+00  0.1533460E+00 -0.2908706E+00 -0.8703211E+00  0.2498813E+00
 0.1038000E+01 -0.6264514E+00 -0.1790161E+00 -0.1073043E+01 -0.9932503E+00  0.3326339E+00  0.1174378E+00  0.3366368E+00  0.3299286E+00  0.1533565E+00 -0.2908936E+00 -0.8703795E+00  0.2498991E+00
 0.1040000E+01 -0.6264785E+00 -0.1790255E+00 -0.1073072E+01 -0.9932811E+00  0.3326496E+00  0.1174433E+00  0.3366608E+00  0.3299521E+00  0.1533668E+00 -0.2909163E+00 -0.8704375E+00  0.2499168E+00
 0.1042000E+01 -0.6265053E+00 -0.1790348E+00 -0.1073101E+01 -0.9933116E+00  0.3326650E+00  0.1174486E+00  0.3366847E+00  0.3299755E+00  0.1533770E+00 -0.2909388E+00 -0.8704951E+00  0.2499343E+00
 0.1044000E+01 -0.6265318E+00 -0.1790440E+00 -0.1073130E+01 -0.9933418E+00  0.3326803E+00  0.1174540E+00  0.3367083E+00  0.3299986E+00  0.1533871E+00 -0.2909612E+00 -0.8705523E+00  0.2499516E+00
 0.1046000E+01 -0.6265579E+00 -0.1790531E+00 -0.1073158E+01 -0.9933717E+00  0.3326954E+00  0.1174592E+00  0.3367317E+00  0.3300215E+00  0.1533970E+00 -0.2909833E+00 -0.8706091E+00  0.2499687E+00
 0.1048000E+01 -0.6265838E+00 -0.1790621E+00 -0.1073186E+01 -0.9934013E+00  0.3327103E+00  0.1174644E+00  0.3367548E+00  0.3300442E+00  0.1534069E+00 -0.2910053E+00 -0.8706656E+00  0.2499856E+00
 0.1050000E+01 -0.6266094E+00 -0.1790709E+00 -0.1073214E+01 -0.9934307E+00  0.3327250E+00  0.1174695E+00  0.3367777E+00  0.3300667E+00  0.1534166E+00 -0.2910271E+00 -0.8707217E+00  0.2500024E+00
 0.1052000E+01 -0.6266347E+00 -0.1790797E+00 -0.1073242E+01 -0.9934598E+00  0.3327396E+00  0.1174745E+00  0.3368005E+00  0.3300889E+00  0.1534263E+00 -0.2910487E+00 -0.8707774E+00  0.2500191E+00
 0.1054000E+01 -0.6266597E+00 -0.1790883E+00 -0.1073269E+01 -0.9934886E+00  0.3327539E+00  0.1174795E+00  0.3368230E+00  0.3301109E+00  0.1534358E+00 -0.2910701E+00 -0.8708327E+00  0.2500355E+00
 0.1056000E+01 -0.6266844E+00 -0.1790969E+00 -0.1073297E+01 -0.9935171E+00  0.3327681E+00  0.1174844E+00  0.3368452E+00  0.3301328E+00  0.1534453E+00 -0.2910913E+00 -0.8708876E+00  0.2500518E+00
 0.1058000E+01 -0.6267088E+00 -0.1791053E+00 -0.1073324E+01 -0.9935454E+00  0.3327821E+00  0.1174892E+00  0.3368673E+00  0.3301544E+00  0.1534546E+00 -0.2911124E+00 -0.8709422E+00  0.2500679E+00
 0.1060000E+01 -0.6267329E+00 -0.1791137E+00 -0.1073350E+01 -0.9935733E+00  0.3327959E+00  0.1174940E+00  0.3368891E+00  0.3301758E+00  0.1534638E+00 -0.2911332E+00 -0.8709964E+00  0.2500838E+00
 0.1062000E+01 -0.6267567E+00 -0.1791219E+00 -0.1073377E+01 -0.9936011E+00  0.3328095E+00  0.1174987E+00  0.3369108E+00  0.3301969E+00  0.1534729E+00 -0.2911539E+00 -0.8710502E+00  0.2500996E+00
 0.1064000E+01 -0.6267803E+00 -0.1791300E+00 -0.1073403E+01 -0.9936285E+00  0.3328229E+00  0.1175033E+00  0.3369322E+00  0.3302179E+00  0.1534819E+00 -0.2911744E+00 -0.8711037E+00  0.2501153E+00
 0.1066000E+01 -0.6268035E+00 -0.1791381E+00 -0.1073429E+01 -0.9936557E+00  0.3328362E+00  0.1175079E+00  0.3369534E+00  0.3302387E+00  0.1534908E+00 -0.2911947E+00 -0.8711568E+00  0.2501307E+00
 0.1068000E+01 -0.6268265E+00 -0.1791460E+00 -0.1073455E+01 -0.9936827E+00  0.3328492E+00  0.1175124E+00  0.3369744E+00  0.3302593E+00  0.1534996E+00 -0.2912149E+00 -0.8712096E+00  0.2501460E+00
 0.1070000E+01 -0.6268492E+00 -0.1791538E+00 -0.1073481E+01 -0.9937094E+00  0.3328621E+00  0.1175168E+00  0.3369952E+00  0.3302796E+00  0.1535083E+00 -0.2912349E+00 -0.8712619E+00  0.2501612E+00
 0.1072000E+01 -0.6268716E+00 -0.1791615E+00 -0.1073506E+01 -0.9937358E+00  0.3328748E+00  0.1175212E+00  0.3370158E+00  0.3302998E+00  0.1535169E+00 -0.2912547E+00 -0.8713140E+00  0.2501762E+00
 0.1074000E+01 -0.6268937E+00 -0.1791691E+00 -0.1073532E+01 -0.9937620E+00  0.3328874E+00  0.1175255E+00  0.3370361E+00  0.3303198E+00  0.1535253E+00 -0.2912743E+00 -0.8713656E+00  0.2501910E+00
 0.1076000E+01 -0.6269155E+00 -0.1791766E+00 -0.1073557E+01 -0.9937879E+00  0.3328997E+00  0.1175297E+00  0.3370563E+00  0.3303395E+00  0.1535337E+00 -0.2912937E+00 -0.8714169E+00  0.2502057E+00
 0.1078000E+01 -0.6269371E+00 -0.1791841E+00 -0.1073581E+01 -0.9938136E+00  0.3329119E+00  0.1175339E+00  0.3370763E+00  0.3303591E+00  0.1535420E+00 -0.2913130E+00 -0.8714679E+00  0.2502202E+00
 0.1080000E+01 -0.6269584E+00 -0.1791914E+00 -0.1073606E+01 -0.9938391E+00  0.3329239E+00  0.1175380E+00  0.3370961E+00  0.3303785E+00  0.1535502E+00 -0.2913321E+00 -0.8715185E+00  0.2502346E+00
 0.1082000E+01 -0.6269794E+00 -0.1791986E+00 -0.1073630E+01 -0.9938643E+00  0.3329358E+00  0.1175421E+00  0.3371157E+00  0.3303977E+00  0.1535583E+00 -0.2913511E+00 -0.8715688E+00  0.2502488E+00
 0.1084000E+01 -0.6270002E+00 -0.1792057E+00 -0.1073655E+01 -0.9938892E+00  0.3329474E+00  0.1175460E+00  0.3371351E+00  0.3304167E+00  0.1535663E+00 -0.2913699E+00 -0.8716187E+00  0.2502629E+00
 0.1086000E+01 -0.6270207E+00 -0.1792127E+00 -0.1073678E+01 -0.9939140E+00  0.3329589E+00  0.1175500E+00  0.3371543E+00  0.3304355E+00  0.1535742E+00 -0.2913885E+00 -0.8716682E+00  0.2502768E+00
 0.1088000E+01 -0.6270409E+00 -0.1792196E+00 -0.1073702E+01 -0.9939384E+00  0.3329702E+00  0.1175538E+00  0.3371733E+00  0.3304541E+00  0.1535820E+00 -0.2914069E+00 -0.8717174E+00  0.2502906E+00
 0.1090000E+01 -0.6270608E+00 -0.1792264E+00 -0.1073726E+01 -0.9939627E+00  0.3329814E+00  0.1175576E+00  0.3371921E+00  0.3304725E+00  0.1535897E+00 -0.2914252E+00 -0.8717663E+00  0.2503042E+00
 0.1092000E+01 -0.6270805E+00 -0.1792332E+00 -0.1073749E+01 -0.9939867E+00  0.3329924E+00  0.1175614E+00  0.3372107E+00  0.3304908E+00  0.1535974E+00 -0.2914434E+00 -0.8718148E+00  0.2503177E+00
 0.1094000E+01 -0.6270999E+00 -0.1792398E+00 -0.1073772E+01 -0.9940105E+00  0.3330032E+00  0.1175650E+00  0.3372291E+00  0.3305088E+00  0.1536049E+00 -0.2914613E+00 -0.8718630E+00  0.2503311E+00
 0.1096000E+01 -0.6271191E+00 -0.1792463E+00 -0.1073795E+01 -0.9940341E+00  0.3330139E+00  0.1175687E+00  0.3372474E+00  0.3305267E+00  0.1536123E+00 -0.2914792E+00 -0.8719109E+00  0.2503443E+00
 0.1098000E+01 -0.6271380E+00 -0.1792527E+00 -0.1073818E+01 -0.9940574E+00  0.3330244E+00  0.1175722E+00  0.3372655E+00  0.3305444E+00  0.1536197E+00 -0.2914968E+00 -0.8719584E+00  0.2503573E+00
 0.1100000E+01 -0.6271567E+00 -0.1792591E+00 -0.1073841E+01 -0.9940805E+00  0.3330347E+00  0.1175757E+00  0.3372834E+00  0.3305619E+00  0.1536269E+00 -0.2915143E+00 -0.8720056E+00  0.2503703E+00
 0.1102000E+01 -0.6271750E+00 -0.1792653E+00 -0.1073863E+01 -0.9941034E+00  0.3330448E+00  0.1175791E+00  0.3373011E+00  0.3305793E+00  0.1536341E+00 -0.2915317E+00 -0.8720524E+00  0.2503831E+00
 0.1104000E+01 -0.6271932E+00 -0.1792715E+00 -0.1073885E+01 -0.9941260E+00  0.3330548E+00  0.1175825E+00  0.3373186E+00  0.3305964E+00  0.1536412E+00 -0.2915489E+00 -0.8720990E+00  0.2503957E+00
 0.1106000E+01 -0.6272111E+00 -0.1792775E+00 -0.1073907E+01 -0.9941485E+00  0.3330647E+00  0.1175858E+00  0.3373359E+00  0.3306134E+00  0.1536482E+00 -0.2915659E+00 -0.8721452E+00  0.2504082E+00
 0.1108000E+01 -0.6272287E+00 -0.1792835E+00 -0.1073929E+01 -0.9941707E+00  0.3330744E+00  0.1175891E+00  0.3373531E+00  0.3306302E+00  0.1536551E+00 -0.2915828E+00 -0.8721910E+00  0.2504206E+00
 0.1110000E+01 -0.6272461E+00 -0.1792894E+00 -0.1073951E+01 -0.9941927E+00  0.3330839E+00  0.1175923E+00  0.3373701E+00  0.3306469E+00  0.1536619E+00 -0.2915996E+00 -0.8722366E+00  0.2504329E+00
 0.1112000E+01 -0.6272632E+00 -0.1792952E+00 -0.1073972E+01 -0.9942145E+00  0.3330932E+00  0.1175954E+00  0.3373869E+00  0.3306634E+00  0.1536687E+00 -0.2916162E+00 -0.8722818E+00  0.2504450E+00
 0.1114000E+01 -0.6272801E+00 -0.1793009E+00 -0.1073994E+01 -0.9942361E+00  0.3331024E+00  0.1175985E+00  0.3374036E+00  0.3306797E+00  0.1536754E+00 -0.2916326E+00 -0.8723267E+00  0.2504570E+00
 0.1116000E+01 -0.6272968E+00 -0.1793065E+00 -0.1074015E+01 -0.9942574E+00  0.3331115E+00  0.1176015E+00  0.3374201E+00  0.3306958E+00  0.1536819E+00 -0.2916489E+00 -0.8723713E+00  0.2504689E+00
 0.1118000E+01 -0.6273132E+00 -0.1793120E+00 -0.1074036E+01 -0.9942786E+00  0.3331204E+00  0.1176045E+00  0.3374364E+00  0.3307118E+00  0.1536884E+00 -0.2916651E+00 -0.8724155E+00  0.2504806E+00
 0.1120000E+01 -0.6273294E+00 -0.1793174E+00 -0.1074057E+01 -0.9942996E+00  0.3331291E+00  0.1176074E+00  0.3374526E+00  0.3307276E+00  0.1536949E+00 -0.2916811E+00 -0.8724595E+00  0.2504922E+00
 0.1122000E+01 -0.6273453E+00 -0.1793227E+00 -0.1074077E+01 -0.9943203E+00  0.3331377E+00  0.1176103E+00  0.3374685E+00  0.3307433E+00  0.1537012E+00 -0.2916970E+00 -0.8725031E+00  0.2505037E+00
 0.1124000E+01 -0.6273610E+00 -0.1793280E+00 -0.1074098E+01 -0.9943408E+00  0.3331462E+00  0.1176131E+00  0.3374844E+00  0.3307588E+00  0.1537075E+00 -0.2917127E+00 -0.8725464E+00  0.2505150E+00
 0.1126000E+01 -0.6273765E+00 -0.1793332E+00 -0.1074118E+01 -0.9943612E+00  0.3331545E+00  0.1176158E+00  0.3375000E+00  0.3307741E+00  0.1537136E+00 -0.2917283E+00 -0.8725894E+00  0.2505263E+00
 0.1128000E+01 -0.6273917E+00 -0.1793382E+00 -0.1074138E+01 -0.9943813E+00  0.3331626E+00  0.1176185E+00  0.3375155E+00  0.3307893E+00  0.1537197E+00 -0.2917438E+00 -0.8726321E+00  0.2505374E+00
 0.1130000E+01 -0.6274067E+00 -0.1793432E+00 -0.1074158E+01 -0.9944012E+00  0.3331706E+00  0.1176212E+00  0.3375309E+00  0.3308043E+00  0.1537258E+00 -0.2917591E+00 -0.8726744E+00  0.2505484E+00
 0.1132000E+01 -0.6274215E+00 -0.1793481E+00 -0.1074178E+01 -0.9944210E+00  0.3331784E+00  0.1176237E+00  0.3375461E+00  0.3308192E+00  0.1537317E+00 -0.2917743E+00 -0.8727165E+00  0.2505593E+00
 0.1134000E+01 -0.6274361E+00 -0.1793530E+00 -0.1074197E+01 -0.9944405E+00  0.3331861E+00  0.1176263E+00  0.3375611E+00  0.3308339E+00  0.1537376E+00 -0.2917894E+00 -0.8727583E+00  0.2505700E+00
 0.1136000E+01 -0.6274504E+00 -0.1793577E+00 -0.1074217E+01 -0.9944599E+00  0.3331937E+00  0.1176287E+00  0.3375760E+00  0.3308485E+00  0.1537434E+00 -0.2918043E+00 -0.8727997E+00  0.2505807E+00
 0.1138000E+01 -0.6274645E+00 -0.1793624E+00 -0.1074236E+01 -0.9944790E+00  0.3332011E+00  0.1176312E+00  0.3375907E+00  0.3308629E+00  0.1537491E+00 -0.2918191E+00 -0.8728409E+00  0.2505912E+00
 0.1140000E+01 -0.6274784E+00 -0.1793670E+00 -0.1074255E+01 -0.9944980E+00  0.3332084E+00  0.1176335E+00  0.3376053E+00  0.3308772E+00  0.1537548E+00 -0.2918338E+00 -0.8728817E+00  0.2506016E+00
 0.1142000E+01 -0.6274920E+00 -0.1793715E+00 -0.1074274E+01 -0.9945167E+00  0.3332155E+00  0.1176359E+00  0.3376197E+00  0.3308913E+00  0.1537604E+00 -0.2918484E+00 -0.8729223E+00  0.2506119E+00
 0.1144000E+01 -0.6275055E+00 -0.1793759E+00 -0.1074293E+01 -0.9945353E+00  0.3332225E+00  0.1176381E+00  0.3376340E+00  0.3309053E+00  0.1537659E+00 -0.2918628E+00 -0.8729625E+00  0.2506221E+00
 0.1146000E+01 -0.6275187E+00 -0.1793802E+00 -0.1074311E+01 -0.9945537E+00  0.3332294E+00  0.1176404E+00  0.3376481E+00  0.3309192E+00  0.1537714E+00 -0.2918771E+00 -0.8730025E+00  0.2506322E+00
 0.1148000E+01 -0.6275317E+00 -0.1793845E+00 -0.1074330E+01 -0.9945719E+00  0.3332361E+00  0.1176425E+00  0.3376621E+00  0.3309329E+00  0.1537768E+00 -0.2918912E+00 -0.8730422E+00  0.2506422E+00
